date,query,avg_tone,vol_index
20220616,housing Russia,-1.2968,0.2787
20220616,mortgage Russia,-1.4863,0.1002
20220616,mortgage sourcecountry:RS,0.7118,0.0541
20220617,"""real estate"" Russia",-1.0271,0.0776
20220617,housing Russia,-1.1805,0.2861
20220617,mortgage Russia,-0.3567,0.109
20220617,mortgage sourcecountry:RS,0.6701,0.083
20220618,"""real estate"" Russia",-2.325,0.0722
20220618,housing Russia,-1.914,0.2357
20220618,mortgage Russia,-0.8947,0.056
20220618,mortgage sourcecountry:RS,0.0503,0.03
20220619,"""real estate"" Russia",-1.5895,0.1421
20220619,housing Russia,-1.4906,0.2419
20220619,mortgage Russia,-1.1298,0.0439
20220619,mortgage sourcecountry:RS,0.2334,0.0256
20220620,"""real estate"" Russia",-1.9497,0.1576
20220620,housing Russia,-1.7597,0.2255
20220620,mortgage Russia,-1.039,0.0792
20220620,mortgage sourcecountry:RS,0.5134,0.0592
20220621,"""real estate"" Russia",-1.2707,0.0974
20220621,housing Russia,-1.2331,0.2225
20220621,mortgage Russia,-0.7565,0.0798
20220621,mortgage sourcecountry:RS,0.5889,0.0559
20220622,"""real estate"" Russia",-1.4481,0.1117
20220622,housing Russia,-1.7019,0.2485
20220622,mortgage Russia,-1.655,0.145
20220622,mortgage sourcecountry:RS,0.6386,0.0652
20220623,"""real estate"" Russia",-1.5102,0.0908
20220623,housing Russia,-1.3323,0.1989
20220623,mortgage Russia,-2.1754,0.0807
20220623,mortgage sourcecountry:RS,0.6723,0.0374
20220624,"""real estate"" Russia",-1.7244,0.0919
20220624,housing Russia,-1.7455,0.1875
20220624,mortgage Russia,-2.3978,0.0784
20220624,mortgage sourcecountry:RS,0.5435,0.0341
20220625,"""real estate"" Russia",-1.62,0.0609
20220625,housing Russia,-2.2516,0.1973
20220625,mortgage Russia,-1.6965,0.0236
20220625,mortgage sourcecountry:RS,-1.0858,0.0123
20220626,"""real estate"" Russia",-1.4435,0.072
20220626,housing Russia,-2.483,0.2509
20220626,mortgage Russia,-1.3715,0.0267
20220626,mortgage sourcecountry:RS,-0.5754,0.012
20220627,"""real estate"" Russia",-1.6703,0.0852
20220627,housing Russia,-1.5698,0.2385
20220627,mortgage Russia,-0.6697,0.1063
20220627,mortgage sourcecountry:RS,0.3319,0.0418
20220628,"""real estate"" Russia",-1.1697,0.1055
20220628,housing Russia,-1.3385,0.1934
20220628,mortgage Russia,-1.5909,0.0861
20220628,mortgage sourcecountry:RS,0.5838,0.031
20220629,"""real estate"" Russia",-2.0881,0.1284
20220629,housing Russia,-1.2822,0.2171
20220629,mortgage Russia,-2.5716,0.0825
20220629,mortgage sourcecountry:RS,0.1786,0.0339
20220630,"""real estate"" Russia",-1.981,0.0977
20220630,housing Russia,-1.2702,0.1992
20220630,mortgage Russia,-1.9282,0.0578
20220630,mortgage sourcecountry:RS,0.5468,0.0321
20220701,"""real estate"" Russia",-1.2079,0.087
20220701,housing Russia,-1.8411,0.2466
20220701,mortgage Russia,-0.7387,0.046
20220701,mortgage sourcecountry:RS,0.7344,0.0391
20220702,"""real estate"" Russia",-1.7822,0.0679
20220702,housing Russia,-3.1002,0.2434
20220702,mortgage Russia,-0.7393,0.0303
20220702,mortgage sourcecountry:RS,0.0986,0.0188
20220703,"""real estate"" Russia",-1.5705,0.0507
20220703,housing Russia,-2.6875,0.2325
20220703,mortgage Russia,-1.0117,0.0273
20220703,mortgage sourcecountry:RS,-0.2383,0.0171
20220704,"""real estate"" Russia",-1.5653,0.1012
20220704,housing Russia,-1.4471,0.2397
20220704,mortgage Russia,-1.179,0.0931
20220704,mortgage sourcecountry:RS,0.1897,0.0534
20220705,"""real estate"" Russia",-1.3499,0.0769
20220705,housing Russia,-1.375,0.2137
20220705,mortgage Russia,-2.1703,0.0705
20220705,mortgage sourcecountry:RS,0.6889,0.0293
20220706,"""real estate"" Russia",-1.5235,0.0762
20220706,housing Russia,-2.0646,0.6197
20220706,mortgage Russia,-1.9998,0.4273
20220706,mortgage sourcecountry:RS,0.1046,0.0223
20220707,"""real estate"" Russia",-1.3756,0.0661
20220707,housing Russia,-1.4818,0.2607
20220707,mortgage Russia,-1.2489,0.0728
20220707,mortgage sourcecountry:RS,0.8745,0.029
20220708,"""real estate"" Russia",-2.6841,0.1588
20220708,housing Russia,-1.2677,0.2466
20220708,mortgage Russia,-0.8083,0.0368
20220708,mortgage sourcecountry:RS,0.3302,0.0304
20220709,"""real estate"" Russia",-1.778,0.0742
20220709,housing Russia,-2.2761,0.2302
20220709,mortgage Russia,-1.3789,0.0319
20220709,mortgage sourcecountry:RS,0.7203,0.0113
20220710,"""real estate"" Russia",-1.8897,0.0964
20220710,housing Russia,-1.9438,0.2992
20220710,mortgage Russia,-0.812,0.0182
20220710,mortgage sourcecountry:RS,-0.1746,0.0106
20220711,"""real estate"" Russia",-1.3757,0.0963
20220711,housing Russia,-2.1292,0.2104
20220711,mortgage Russia,-0.2381,0.0358
20220711,mortgage sourcecountry:RS,0.4864,0.0337
20220712,"""real estate"" Russia",-1.7201,0.0943
20220712,housing Russia,-2.1241,0.2293
20220712,mortgage Russia,-0.7627,0.0316
20220712,mortgage sourcecountry:RS,-0.0799,0.0338
20220713,"""real estate"" Russia",-1.4914,0.1004
20220713,housing Russia,-1.7523,0.2286
20220713,mortgage Russia,-1.4154,0.0568
20220713,mortgage sourcecountry:RS,-0.3776,0.0214
20220714,"""real estate"" Russia",-1.3504,0.0825
20220714,housing Russia,-1.6244,0.2331
20220714,mortgage Russia,-1.267,0.0413
20220714,mortgage sourcecountry:RS,-0.366,0.0228
20220715,"""real estate"" Russia",-1.4936,0.092
20220715,housing Russia,-2.0576,0.1881
20220715,mortgage Russia,-1.2272,0.0425
20220715,mortgage sourcecountry:RS,0.014,0.0291
20220716,"""real estate"" Russia",-1.5189,0.0754
20220716,housing Russia,-2.5263,0.1661
20220716,mortgage Russia,-1.7561,0.0179
20220716,mortgage sourcecountry:RS,-0.1107,0.0082
20220717,"""real estate"" Russia",-2.0462,0.0703
20220717,housing Russia,-1.9162,0.1733
20220717,mortgage Russia,-0.9934,0.0337
20220717,mortgage sourcecountry:RS,0.1636,0.0223
20220718,"""real estate"" Russia",-1.26,0.1256
20220718,housing Russia,-2.0422,0.2165
20220718,mortgage Russia,-0.9234,0.0724
20220718,mortgage sourcecountry:RS,0.6404,0.0411
20220719,"""real estate"" Russia",-1.4635,0.0807
20220719,housing Russia,-0.9559,0.1748
20220719,mortgage Russia,-0.434,0.0465
20220719,mortgage sourcecountry:RS,0.8995,0.0376
20220720,"""real estate"" Russia",-1.1964,0.0899
20220720,housing Russia,-1.164,0.2358
20220720,mortgage Russia,-0.6246,0.084
20220720,mortgage sourcecountry:RS,0.6001,0.027
20220721,"""real estate"" Russia",-1.5259,0.1012
20220721,housing Russia,-1.8145,0.2046
20220721,mortgage Russia,-1.533,0.097
20220721,mortgage sourcecountry:RS,0.5861,0.0272
20220722,"""real estate"" Russia",-0.8844,0.0868
20220722,housing Russia,-1.0874,0.1717
20220722,mortgage Russia,-0.6966,0.0687
20220722,mortgage sourcecountry:RS,0.5928,0.049
20220723,"""real estate"" Russia",-1.071,0.0526
20220723,housing Russia,-1.8669,0.1504
20220723,mortgage Russia,-1.355,0.0218
20220723,mortgage sourcecountry:RS,-0.569,0.0106
20220724,"""real estate"" Russia",-1.234,0.054
20220724,housing Russia,-1.7357,0.1403
20220724,mortgage Russia,-1.7221,0.0324
20220724,mortgage sourcecountry:RS,-0.7377,0.0192
20220725,"""real estate"" Russia",-1.5983,0.1071
20220725,housing Russia,-1.6047,0.1936
20220725,mortgage Russia,-1.4049,0.0666
20220725,mortgage sourcecountry:RS,0.448,0.046
20220726,"""real estate"" Russia",-2.5542,0.1424
20220726,housing Russia,-1.2797,0.1976
20220726,mortgage Russia,-1.5966,0.0636
20220726,mortgage sourcecountry:RS,0.6948,0.0262
20220727,"""real estate"" Russia",-1.8327,0.1038
20220727,housing Russia,-1.5145,0.1864
20220727,mortgage Russia,-1.7303,0.0992
20220727,mortgage sourcecountry:RS,-0.209,0.0344
20220728,"""real estate"" Russia",-1.3812,0.132
20220728,housing Russia,-0.813,0.1922
20220728,mortgage Russia,-2.8233,0.1268
20220728,mortgage sourcecountry:RS,0.5082,0.0309
20220729,"""real estate"" Russia",-1.6031,0.0973
20220729,housing Russia,-1.7352,0.2061
20220729,mortgage Russia,-2.398,0.1026
20220729,mortgage sourcecountry:RS,0.8764,0.0195
20220730,"""real estate"" Russia",-2.153,0.0744
20220730,housing Russia,-2.6196,0.1804
20220730,mortgage Russia,-1.5684,0.0246
20220730,mortgage sourcecountry:RS,-0.9178,0.007
20220731,"""real estate"" Russia",-1.6249,0.0759
20220731,housing Russia,-2.3713,0.1815
20220731,mortgage Russia,-1.508,0.019
20220731,mortgage sourcecountry:RS,-0.3828,0.0095
20220801,"""real estate"" Russia",-1.6091,0.1031
20220801,housing Russia,-1.3124,0.1992
20220801,mortgage Russia,-0.8787,0.0442
20220801,mortgage sourcecountry:RS,0.5085,0.0216
20220802,"""real estate"" Russia",-1.5406,0.0956
20220802,housing Russia,-1.9075,0.1627
20220802,mortgage Russia,-1.0207,0.0491
20220802,mortgage sourcecountry:RS,-0.1736,0.0305
20220803,"""real estate"" Russia",-1.4826,0.0921
20220803,housing Russia,-1.6812,0.1625
20220803,mortgage Russia,-1.3812,0.0528
20220803,mortgage sourcecountry:RS,-0.027,0.0311
20220804,"""real estate"" Russia",-1.7196,0.0799
20220804,housing Russia,-3.1129,0.2404
20220804,mortgage Russia,-1.6385,0.0409
20220804,mortgage sourcecountry:RS,-0.4901,0.025
20220805,"""real estate"" Russia",-3.1391,0.1681
20220805,housing Russia,-3.2032,0.2445
20220805,mortgage Russia,-3.6847,0.1267
20220805,mortgage sourcecountry:RS,0.3709,0.0237
20220806,"""real estate"" Russia",-1.9621,0.0848
20220806,housing Russia,-1.9214,0.1921
20220806,mortgage Russia,-1.7713,0.0255
20220806,mortgage sourcecountry:RS,-1.8364,0.0167
20220807,"""real estate"" Russia",-2.0239,0.0748
20220807,housing Russia,-2.968,0.1531
20220807,mortgage Russia,-1.9278,0.0243
20220807,mortgage sourcecountry:RS,-0.1644,0.0113
20220808,"""real estate"" Russia",-1.4282,0.0858
20220808,housing Russia,-1.3774,0.1687
20220808,mortgage Russia,-1.82,0.0397
20220808,mortgage sourcecountry:RS,-0.3908,0.0287
20220809,"""real estate"" Russia",-1.3497,0.0903
20220809,housing Russia,-1.5891,0.1568
20220809,mortgage Russia,-0.8824,0.0336
20220809,mortgage sourcecountry:RS,0.3482,0.0317
20220810,"""real estate"" Russia",-1.6728,0.1291
20220810,housing Russia,-2.0934,0.2079
20220810,mortgage Russia,-0.7608,0.032
20220810,mortgage sourcecountry:RS,0.4603,0.0184
20220811,"""real estate"" Russia",-1.0907,0.0743
20220811,housing Russia,-3.1278,0.2509
20220811,mortgage Russia,-0.7697,0.0354
20220811,mortgage sourcecountry:RS,0.4636,0.0338
20220812,"""real estate"" Russia",-1.9098,0.0937
20220812,housing Russia,-1.5481,0.2453
20220812,mortgage Russia,-1.6235,0.0409
20220812,mortgage sourcecountry:RS,0.4939,0.0355
20220813,"""real estate"" Russia",-2.318,0.0928
20220813,housing Russia,-1.9458,0.1378
20220813,mortgage Russia,-1.7094,0.0343
20220813,mortgage sourcecountry:RS,0.2457,0.0123
20220814,"""real estate"" Russia",-1.6354,0.0786
20220814,housing Russia,-0.9752,0.1347
20220814,mortgage Russia,-2.1123,0.0318
20220814,mortgage sourcecountry:RS,-1.9202,0.0231
20220815,"""real estate"" Russia",-1.6065,0.1186
20220815,housing Russia,-1.6754,0.2282
20220815,mortgage Russia,-0.9425,0.0359
20220815,mortgage sourcecountry:RS,0.2872,0.0276
20220816,"""real estate"" Russia",-1.4359,0.0775
20220816,housing Russia,-1.7401,0.1786
20220816,mortgage Russia,-0.789,0.0289
20220816,mortgage sourcecountry:RS,0.2976,0.022
20220817,"""real estate"" Russia",-1.4843,0.0996
20220817,housing Russia,-1.6441,0.2094
20220817,mortgage Russia,-1.0329,0.0415
20220817,mortgage sourcecountry:RS,0.7706,0.0362
20220818,"""real estate"" Russia",-1.6943,0.0817
20220818,housing Russia,-1.6511,0.202
20220818,mortgage Russia,-0.3171,0.0534
20220818,mortgage sourcecountry:RS,0.6552,0.0492
20220819,"""real estate"" Russia",-1.7637,0.0794
20220819,housing Russia,-1.9171,0.2354
20220819,mortgage Russia,-0.6885,0.0442
20220819,mortgage sourcecountry:RS,-0.0189,0.0453
20220820,"""real estate"" Russia",-2.0919,0.0595
20220820,housing Russia,-2.1565,0.1557
20220820,mortgage Russia,-4.3779,0.0243
20220820,mortgage sourcecountry:RS,-0.9812,0.0043
20220821,"""real estate"" Russia",-1.7298,0.0565
20220821,housing Russia,-2.1478,0.1747
20220821,mortgage Russia,-2.0332,0.0292
20220821,mortgage sourcecountry:RS,-0.7909,0.0121
20220822,"""real estate"" Russia",-1.5945,0.0975
20220822,housing Russia,-1.7197,0.2008
20220822,mortgage Russia,-1.4618,0.0323
20220822,mortgage sourcecountry:RS,0.6368,0.0244
20220823,"""real estate"" Russia",-2.1892,0.098
20220823,housing Russia,-2.052,0.1831
20220823,mortgage Russia,-0.6272,0.0297
20220823,mortgage sourcecountry:RS,0.0413,0.0184
20220824,"""real estate"" Russia",-1.3155,0.0771
20220824,housing Russia,-1.9488,0.1943
20220824,mortgage Russia,-1.379,0.0333
20220824,mortgage sourcecountry:RS,0.0071,0.0269
20220825,"""real estate"" Russia",-1.5684,0.0883
20220825,housing Russia,-3.1113,0.2474
20220825,mortgage Russia,-1.0517,0.0256
20220825,mortgage sourcecountry:RS,-0.2819,0.0244
20220826,"""real estate"" Russia",-1.956,0.1536
20220826,housing Russia,-1.6655,0.158
20220826,mortgage Russia,-1.3275,0.0319
20220826,mortgage sourcecountry:RS,0.5422,0.0211
20220827,"""real estate"" Russia",-1.6414,0.0817
20220827,housing Russia,-1.7703,0.1319
20220827,mortgage Russia,-1.291,0.0196
20220827,mortgage sourcecountry:RS,-1.079,0.0076
20220828,"""real estate"" Russia",-1.3408,0.052
20220828,housing Russia,-1.939,0.1354
20220828,mortgage Russia,-0.9462,0.0175
20220828,mortgage sourcecountry:RS,-1.216,0.0079
20220829,"""real estate"" Russia",-1.6025,0.0946
20220829,housing Russia,-1.711,0.1694
20220829,mortgage Russia,-0.8545,0.0251
20220829,mortgage sourcecountry:RS,0.3623,0.0222
20220830,"""real estate"" Russia",-1.072,0.0836
20220830,housing Russia,-1.7883,0.1747
20220830,mortgage Russia,-0.2665,0.0362
20220830,mortgage sourcecountry:RS,0.5233,0.0252
20220831,"""real estate"" Russia",-1.4446,0.0876
20220831,housing Russia,-2.0444,0.1736
20220831,mortgage Russia,-0.6709,0.0284
20220831,mortgage sourcecountry:RS,0.2563,0.0192
20220901,"""real estate"" Russia",-1.4826,0.1004
20220901,housing Russia,-0.8677,0.1638
20220901,mortgage Russia,-0.1634,0.0359
20220901,mortgage sourcecountry:RS,0.7264,0.0262
20220902,"""real estate"" Russia",-1.4031,0.0733
20220902,housing Russia,-1.677,0.1729
20220902,mortgage Russia,-2.3169,0.0454
20220902,mortgage sourcecountry:RS,0.2206,0.0208
20220903,"""real estate"" Russia",-1.3244,0.0524
20220903,housing Russia,-1.4689,0.1231
20220903,mortgage Russia,-1.8642,0.0182
20220903,mortgage sourcecountry:RS,-1.2213,0.011
20220904,"""real estate"" Russia",-1.3393,0.0734
20220904,housing Russia,-1.4901,0.2215
20220904,mortgage Russia,-1.7263,0.0178
20220904,mortgage sourcecountry:RS,-1.4586,0.0148
20220905,"""real estate"" Russia",-0.588,0.0932
20220905,housing Russia,-1.1588,0.2361
20220905,mortgage Russia,-0.09,0.0732
20220905,mortgage sourcecountry:RS,1.2088,0.0577
20220906,"""real estate"" Russia",-1.3929,0.1028
20220906,housing Russia,-1.2214,0.3103
20220906,mortgage Russia,-0.0755,0.0621
20220906,mortgage sourcecountry:RS,1.0121,0.055
20220907,"""real estate"" Russia",-1.5139,0.1151
20220907,housing Russia,-1.1356,0.1803
20220907,mortgage Russia,-0.4307,0.0754
20220907,mortgage sourcecountry:RS,0.6487,0.0599
20220908,"""real estate"" Russia",-1.2824,0.07
20220908,housing Russia,-1.2438,0.1478
20220908,mortgage Russia,-0.2496,0.0315
20220908,mortgage sourcecountry:RS,0.4095,0.0239
20220909,"""real estate"" Russia",-1.2442,0.0741
20220909,housing Russia,-1.2407,0.1582
20220909,mortgage Russia,-0.3126,0.0347
20220909,mortgage sourcecountry:RS,0.5524,0.0304
20220910,"""real estate"" Russia",-1.1871,0.0481
20220910,housing Russia,-1.3124,0.1413
20220910,mortgage Russia,-1.37,0.0176
20220910,mortgage sourcecountry:RS,0.2668,0.0036
20220911,"""real estate"" Russia",-1.2462,0.064
20220911,housing Russia,-1.6583,0.1577
20220911,mortgage Russia,-2.1227,0.0124
20220911,mortgage sourcecountry:RS,-1.4647,0.0083
20220912,"""real estate"" Russia",-1.0887,0.0746
20220912,housing Russia,-1.4402,0.1594
20220912,mortgage Russia,-0.3775,0.0391
20220912,mortgage sourcecountry:RS,0.7843,0.0284
20220913,"""real estate"" Russia",-1.5406,0.0824
20220913,housing Russia,-1.3228,0.1627
20220913,mortgage Russia,-1.8627,0.0843
20220913,mortgage sourcecountry:RS,0.5419,0.0299
20220914,"""real estate"" Russia",-1.6317,0.072
20220914,housing Russia,-2.5057,0.1852
20220914,mortgage Russia,-1.2348,0.0318
20220914,mortgage sourcecountry:RS,-0.1438,0.0262
20220915,"""real estate"" Russia",-1.4535,0.0907
20220915,housing Russia,-1.5298,0.1378
20220915,mortgage Russia,0.0845,0.0533
20220915,mortgage sourcecountry:RS,0.0142,0.0358
20220916,"""real estate"" Russia",-1.3994,0.0802
20220916,housing Russia,-1.99,0.2194
20220916,mortgage Russia,-0.5786,0.0939
20220916,mortgage sourcecountry:RS,0.4427,0.0507
20220917,"""real estate"" Russia",-1.4121,0.0518
20220917,housing Russia,-2.4384,0.1998
20220917,mortgage Russia,-1.9369,0.0417
20220917,mortgage sourcecountry:RS,-0.9299,0.016
20220918,"""real estate"" Russia",-1.3986,0.0764
20220918,housing Russia,-1.3229,0.1866
20220918,mortgage Russia,-1.7242,0.0388
20220918,mortgage sourcecountry:RS,-0.4516,0.0185
20220919,"""real estate"" Russia",-1.3011,0.0885
20220919,housing Russia,-1.2999,0.2008
20220919,mortgage Russia,-0.016,0.0727
20220919,mortgage sourcecountry:RS,-0.1429,0.0544
20220920,"""real estate"" Russia",-1.0785,0.0869
20220920,housing Russia,-1.4291,0.1928
20220920,mortgage Russia,-1.6701,0.0606
20220920,mortgage sourcecountry:RS,0.2469,0.025
20220921,"""real estate"" Russia",-2.1573,0.1002
20220921,housing Russia,-1.6356,0.2372
20220921,mortgage Russia,-1.5216,0.1604
20220921,mortgage sourcecountry:RS,0.3716,0.0677
20220922,"""real estate"" Russia",-1.3736,0.0926
20220922,housing Russia,-1.1543,0.2308
20220922,mortgage Russia,-1.3965,0.1516
20220922,mortgage sourcecountry:RS,0.0764,0.0609
20220923,"""real estate"" Russia",-2.0711,0.1215
20220923,housing Russia,-1.5879,0.243
20220923,mortgage Russia,-2.726,0.1198
20220923,mortgage sourcecountry:RS,0.3524,0.035
20220924,"""real estate"" Russia",-1.9104,0.0812
20220924,housing Russia,-1.641,0.1907
20220924,mortgage Russia,-3.1264,0.1299
20220924,mortgage sourcecountry:RS,-0.4908,0.0267
20220925,"""real estate"" Russia",-1.3091,0.1044
20220925,housing Russia,-1.9596,0.2453
20220925,mortgage Russia,-1.709,0.051
20220925,mortgage sourcecountry:RS,-0.4337,0.0302
20220926,"""real estate"" Russia",-2.1134,0.1248
20220926,housing Russia,-1.7356,0.269
20220926,mortgage Russia,-1.6775,0.0575
20220926,mortgage sourcecountry:RS,-0.2897,0.0284
20220927,"""real estate"" Russia",-1.5655,0.1123
20220927,housing Russia,-1.595,0.1982
20220927,mortgage Russia,-1.672,0.0766
20220927,mortgage sourcecountry:RS,0.2704,0.0472
20220928,"""real estate"" Russia",-1.5216,0.0968
20220928,housing Russia,-1.5153,0.2089
20220928,mortgage Russia,-1.7534,0.0773
20220928,mortgage sourcecountry:RS,-0.3023,0.0435
20220929,"""real estate"" Russia",-1.514,0.089
20220929,housing Russia,-1.8283,0.2121
20220929,mortgage Russia,-2.3057,0.0757
20220929,mortgage sourcecountry:RS,0.0686,0.0276
20220930,"""real estate"" Russia",-1.7894,0.0972
20220930,housing Russia,-1.6719,0.2241
