date,n_queries,tone_mean,vol_mean,tone_z,sentiment_index
20250507,4,-0.7387,0.0412,0.286,0.286
20250508,4,-0.8903,0.0276,-0.0308,-0.0308
20250509,4,-1.457,0.0376,-1.2152,-1.2152
20250510,4,-0.9736,0.0278,-0.2049,-0.2049
20250511,4,-0.4944,0.0431,0.7966,0.7966
20250512,4,-0.3365,0.0591,1.1267,1.1267
20250513,4,-0.0844,0.0588,1.6536,1.6536
20250514,4,-0.3547,0.0521,1.0888,1.0888
20250515,4,-0.3531,0.0627,1.0921,1.0921
20250516,4,-0.5682,0.0601,0.6424,0.6424
20250517,4,-1.2506,0.0434,-0.7838,-0.7838
20250518,4,-0.4892,0.0518,0.8075,0.8075
20250519,4,-0.9632,0.0627,-0.1832,-0.1832
20250520,4,-0.9082,0.0569,-0.0682,-0.0682
20250521,4,-0.341,0.0635,1.1173,1.1173
20250522,4,-0.2469,0.0502,1.3139,1.3139
20250523,4,-0.7485,0.059,0.2655,0.2655
20250524,4,-1.1761,0.0618,-0.6282,-0.6282
20250525,4,-1.5295,0.0532,-1.3667,-1.3667
20250526,4,-0.6852,0.0617,0.3979,0.3979
20250527,4,0.4966,0.0496,2.8679,2.8679
20250528,4,-0.4595,0.0591,0.8696,0.8696
20250529,4,-0.6884,0.052,0.3912,0.3912
20250530,4,-0.7732,0.0618,0.214,0.214
20250531,4,-0.509,0.0418,0.7661,0.7661
20250601,4,-0.4534,0.0446,0.8825,0.8825
20250602,4,-0.6273,0.0735,0.5189,0.5189
20250603,4,-0.9932,0.0557,-0.2459,-0.2459
20250604,4,-0.0919,0.054,1.6379,1.6379
20250605,4,-0.7018,0.0605,0.3632,0.3632
20250606,4,-0.4344,0.0596,0.9221,0.9221
20250607,4,-1.379,0.0628,-1.0521,-1.0521
20250608,4,-1.7834,0.0326,-1.8974,-1.8974
20250609,4,-0.3753,0.05,1.0456,1.0456
20250610,4,-0.6512,0.0569,0.469,0.469
20250611,4,-1.1561,0.0503,-0.5862,-0.5862
20250612,4,-1.8221,0.0332,-1.9783,-1.9783
20250613,4,-1.0923,0.0326,-0.453,-0.453
20250614,4,0.0736,0.0399,1.9838,1.9838
20250702,4,-0.8417,0.0466,0.0708,0.0708
20250703,4,-0.9671,0.0516,-0.1913,-0.1913
20250704,4,-0.9802,0.0582,-0.2187,-0.2187
20250705,4,1.1133,0.0538,4.1568,4.1568
20250706,4,-0.5929,0.0458,0.5908,0.5908
20250707,4,-0.3801,0.0585,1.0356,1.0356
20250708,4,-0.0987,0.0562,1.6236,1.6236
20250709,4,-0.1369,0.0607,1.5439,1.5439
20250710,4,-1.1042,0.0644,-0.4779,-0.4779
20250711,4,-0.5137,0.0569,0.7564,0.7564
20250712,4,-1.6116,0.0453,-1.5383,-1.5383
20250713,4,-0.621,0.0511,0.532,0.532
20250714,4,-0.6304,0.0572,0.5123,0.5123
20250715,4,-0.6215,0.0662,0.531,0.531
20250716,4,-0.6695,0.0541,0.4307,0.4307
20250717,4,-0.5271,0.0609,0.7284,0.7284
20250718,4,-0.641,0.047,0.4903,0.4903
20250719,4,-0.9908,0.0408,-0.2408,-0.2408
20250720,4,-0.767,0.0403,0.227,0.227
20250721,4,-0.6644,0.0663,0.4414,0.4414
20250722,4,-0.7404,0.0492,0.2825,0.2825
20250723,4,-0.8801,0.0514,-0.0095,-0.0095
20250724,4,-0.7187,0.0453,0.3279,0.3279
20250725,4,-0.3091,0.0587,1.184,1.184
20250726,4,-0.7148,0.0382,0.336,0.336
20250727,4,-0.6133,0.0324,0.5481,0.5481
20250728,4,-1.3078,0.052,-0.9034,-0.9034
20250729,4,-0.2103,0.0533,1.3906,1.3906
20250730,4,-0.8049,0.0671,0.1478,0.1478
20250731,4,-1.1041,0.0612,-0.4776,-0.4776
20250801,4,-1.3387,0.062,-0.9679,-0.9679
20250802,4,-1.1368,0.0533,-0.546,-0.546
20250803,4,-1.0581,0.0426,-0.3814,-0.3814
20250804,4,-0.6052,0.0699,0.5651,0.5651
20250805,4,-0.1848,0.0823,1.4439,1.4439
20250806,4,-0.6761,0.0667,0.4169,0.4169
20250807,4,-0.4228,0.0669,0.9463,0.9463
20250808,4,-0.9696,0.0586,-0.1964,-0.1964
20250809,4,-1.7748,0.0611,-1.8793,-1.8793
20250810,4,-0.4003,0.0571,0.9934,0.9934
20250811,4,-1.146,0.0771,-0.5652,-0.5652
20250812,4,-1.5782,0.0878,-1.4684,-1.4684
20250813,4,-1.0353,0.07,-0.3337,-0.3337
20250814,4,-1.2529,0.0541,-0.7886,-0.7886
20250815,4,-0.985,0.0823,-0.2286,-0.2286
20250816,4,-0.8823,0.0575,-0.0141,-0.0141
20250817,4,-1.7608,0.0645,-1.85,-1.85
20250818,4,-0.7723,0.0662,0.2159,0.2159
20250819,4,-0.3867,0.0614,1.0217,1.0217
20250820,4,-0.6441,0.0663,0.4838,0.4838
20250821,4,-0.7308,0.0582,0.3026,0.3026
20250822,4,-1.1809,0.0571,-0.6381,-0.6381
20250823,4,-1.619,0.0502,-1.5537,-1.5537
20250824,4,-1.7654,0.0539,-1.8598,-1.8598
20250825,4,-0.5657,0.0537,0.6477,0.6477
20250826,4,-0.7889,0.0663,0.1812,0.1812
20250827,4,-0.5921,0.0594,0.5925,0.5925
20250828,4,-1.2019,0.0849,-0.6821,-0.6821
20250829,4,-1.0312,0.0716,-0.3253,-0.3253
20250830,4,-1.0877,0.0498,-0.4433,-0.4433
20250831,4,-1.7958,0.0547,-1.9232,-1.9232
20250901,4,0.1503,0.0733,2.1441,2.1441
20250902,4,-0.4461,0.0648,0.8976,0.8976
20250903,4,-0.0256,0.0608,1.7765,1.7765
20250904,4,-0.3003,0.066,1.2024,1.2024
20250905,4,0.1248,0.076,2.0909,2.0909
20250906,4,-1.1053,0.0488,-0.4801,-0.4801
20250907,4,-1.8294,0.1138,-1.9935,-1.9935
20250908,4,-0.2396,0.0591,1.3292,1.3292
20250909,4,-0.6878,0.0502,0.3926,0.3926
20250910,4,-1.4587,0.0723,-1.2187,-1.2187
20250911,4,-0.9123,0.0653,-0.0767,-0.0767
20250912,4,-0.6218,0.0769,0.5304,0.5304
20250913,4,-0.3783,0.0493,1.0394,1.0394
20250914,4,-0.9606,0.0503,-0.1776,-0.1776
20250915,4,-1.0138,0.0596,-0.2889,-0.2889
20250916,4,-0.4454,0.059,0.8991,0.8991
20250917,4,0.0915,0.0472,2.0212,2.0212
20250918,4,-0.4259,0.0561,0.9398,0.9398
20250919,4,-1.4602,0.0719,-1.2219,-1.2219
20250920,4,-1.5499,0.0683,-1.4094,-1.4094
20250921,4,-1.4013,0.0586,-1.0987,-1.0987
20250922,4,-0.9583,0.0634,-0.1728,-0.1728
20250923,4,-0.7077,0.0629,0.3509,0.3509
20250924,4,-0.9552,0.0626,-0.1665,-0.1665
20250925,4,-1.2224,0.0711,-0.7248,-0.7248
20250926,4,-2.3942,0.1037,-3.174,-3.174
20250927,4,-1.0662,0.0465,-0.3985,-0.3985
20250928,4,-1.6999,0.0646,-1.7228,-1.7228
20250929,4,-0.8985,0.0737,-0.0479,-0.0479
20250930,4,-0.0779,0.0629,1.6672,1.6672
20251001,4,-0.4168,0.0509,0.9588,0.9588
20251002,4,0.1933,0.0615,2.2341,2.2341
20251003,4,-0.2156,0.0613,1.3793,1.3793
20251004,4,-1.3349,0.0395,-0.96,-0.96
20251005,4,-1.1425,0.0476,-0.558,-0.558
20251006,4,-0.6453,0.055,0.4814,0.4814
20251007,4,-0.2526,0.0668,1.302,1.302
20251008,4,-0.8105,0.0496,0.1361,0.1361
20251009,4,-0.9241,0.0639,-0.1014,-0.1014
20251010,4,-1.2203,0.0568,-0.7204,-0.7204
20251011,4,-0.9146,0.0496,-0.0816,-0.0816
20251012,4,-1.3816,0.0463,-1.0577,-1.0577
20251013,4,-1.2543,0.0466,-0.7915,-0.7915
20251014,4,-1.1273,0.0542,-0.5261,-0.5261
20251015,4,-0.4002,0.0539,0.9935,0.9935
20251016,4,-0.2196,0.0657,1.371,1.371
20251017,4,-0.2368,0.0591,1.335,1.335
20251018,4,-0.866,0.0457,0.0201,0.0201
20251019,4,-0.5518,0.0388,0.6766,0.6766
20251020,4,-0.1606,0.0725,1.4943,1.4943
20251021,4,-0.4899,0.061,0.8061,0.8061
20251022,4,-0.8049,0.0651,0.1476,0.1476
20251023,4,-0.0668,0.0715,1.6903,1.6903
20251024,4,-0.6166,0.0593,0.5414,0.5414
20251025,4,-1.9995,0.0552,-2.3491,-2.3491
20251026,4,-1.0217,0.0515,-0.3054,-0.3054
20251027,4,-0.6814,0.0753,0.4058,0.4058
20251028,4,-0.3338,0.057,1.1323,1.1323
20251029,4,-0.4315,0.0492,0.9282,0.9282
20251030,4,-0.2374,0.0544,1.3338,1.3338
20251031,4,-0.3873,0.0501,1.0204,1.0204
20251101,4,-1.4133,0.0596,-1.1238,-1.1238
20251102,4,-1.3644,0.0387,-1.0218,-1.0218
20251103,4,-0.9771,0.037,-0.2122,-0.2122
20251104,4,-1.2248,0.0394,-0.73,-0.73
20251105,4,-0.7188,0.0513,0.3277,0.3277
20251106,4,-1.0812,0.0571,-0.4296,-0.4296
20251107,4,-0.4934,0.0472,0.7987,0.7987
20251108,4,-1.6719,0.0387,-1.6643,-1.6643
20251109,4,-0.3188,0.0448,1.1638,1.1638
20251110,4,-0.5087,0.0524,0.7669,0.7669
20251111,4,-0.6764,0.06,0.4163,0.4163
20251112,4,-1.0403,0.057,-0.3443,-0.3443
20251113,4,-0.55,0.0522,0.6805,0.6805
20251114,4,-2.5812,0.0678,-3.5649,-3.5649
20251115,4,-2.1612,0.042,-2.6871,-2.6871
20251116,4,-1.711,0.052,-1.746,-1.746
20251117,4,-1.152,0.0544,-0.5777,-0.5777
20251118,4,-0.6224,0.0644,0.5291,0.5291
20251119,4,-1.1506,0.0597,-0.5749,-0.5749
20251120,4,-0.9581,0.0577,-0.1725,-0.1725
20251121,4,-0.429,0.068,0.9335,0.9335
20251122,4,-0.4732,0.045,0.8409,0.8409
20251123,4,-0.5495,0.0588,0.6815,0.6815
20251124,4,-2.7783,0.1427,-3.9768,-3.9768
20251125,4,-2.3302,0.1159,-3.0402,-3.0402
20251126,4,-0.4966,0.0837,0.7922,0.7922
20251127,4,-0.1899,0.0743,1.4332,1.4332
20251128,4,-1.3005,0.0785,-0.888,-0.888
20251129,4,-1.8133,0.0623,-1.9598,-1.9598
20251130,4,-0.4103,0.1185,0.9723,0.9723
20251201,4,-0.5769,0.0806,0.6243,0.6243
20251202,4,-1.1409,0.0844,-0.5545,-0.5545
20251203,4,-0.6461,0.0707,0.4797,0.4797
20251204,4,-0.9288,0.07,-0.1112,-0.1112
20251205,4,-1.1344,0.0803,-0.541,-0.541
20251206,4,-0.4752,0.2024,0.8369,0.8369
20251207,4,-1.5908,0.0497,-1.4948,-1.4948
20251208,4,-0.7638,0.1001,0.2336,0.2336
20251209,4,-1.2041,0.0684,-0.6866,-0.6866
20251210,4,-0.6024,0.0675,0.571,0.571
20251211,4,-0.6158,0.0662,0.5429,0.5429
20251212,4,-0.738,0.0691,0.2875,0.2875
20251213,4,-1.344,0.0582,-0.9791,-0.9791
20251214,4,-1.1929,0.0448,-0.6632,-0.6632
20251215,4,-0.7256,0.0916,0.3134,0.3134
20251216,4,-0.6529,0.1037,0.4655,0.4655
20251217,4,-1.0772,0.0898,-0.4213,-0.4213
20251218,4,-1.0486,0.0825,-0.3617,-0.3617
20251219,4,-0.2168,0.1064,1.3768,1.3768
20251220,4,-0.3342,0.0689,1.1316,1.1316
20251221,4,-0.7349,0.0744,0.2941,0.2941
20251222,4,-0.6458,0.0794,0.4803,0.4803
20251223,4,-0.5814,0.0717,0.615,0.615
20251224,4,-0.4486,0.0836,0.8924,0.8924
20251225,4,-0.4738,0.12,0.8398,0.8398
20251226,4,-0.8723,0.0766,0.0069,0.0069
20251227,4,-1.4012,0.0755,-1.0985,-1.0985
20251228,4,-0.1106,0.0807,1.5989,1.5989
20251229,4,-0.5199,0.0858,0.7433,0.7433
20251230,4,-0.7599,0.07,0.2417,0.2417
20251231,4,-1.4587,0.0659,-1.2188,-1.2188
20260101,4,-1.374,0.0585,-1.0418,-1.0418
20260102,4,-1.1405,0.0509,-0.5538,-0.5538
20260103,4,-1.0295,0.0602,-0.3218,-0.3218
20260104,4,-0.477,0.053,0.8329,0.8329
20260105,4,-0.8851,0.0596,-0.0199,-0.0199
20260106,4,-1.7738,0.0423,-1.8773,-1.8773
20260107,4,-0.538,0.0509,0.7057,0.7057
20260108,4,-1.1451,0.0401,-0.5633,-0.5633
20260109,4,-1.5513,0.0621,-1.4123,-1.4123
20260110,4,-1.5181,0.0487,-1.3428,-1.3428
20260111,4,-1.4956,0.0524,-1.2959,-1.2959
20260112,4,-1.1233,0.0647,-0.5178,-0.5178
20260113,4,-0.7436,0.0752,0.2757,0.2757
20260114,4,-0.7879,0.0573,0.1833,0.1833
20260115,4,-0.6794,0.0604,0.4099,0.4099
20260116,4,-0.9717,0.0595,-0.2008,-0.2008
20260117,4,-1.317,0.0578,-0.9226,-0.9226
20260118,4,-1.3035,0.0634,-0.8945,-0.8945
20260119,4,-1.6388,0.0766,-1.5952,-1.5952
20260120,4,-0.8532,0.087,0.0467,0.0467
20260121,4,-0.7246,0.0819,0.3155,0.3155
20260122,4,-0.3394,0.0718,1.1207,1.1207
20260123,4,0.0194,0.0532,1.8706,1.8706
20260124,4,-1.4474,0.0545,-1.1951,-1.1951
20260125,4,-1.3088,0.0493,-0.9054,-0.9054
20260126,4,-0.3605,0.0565,1.0765,1.0765
20260127,4,-0.5409,0.0566,0.6995,0.6995
20260128,4,0.0053,0.0593,1.841,1.841
20260129,4,-0.2439,0.0597,1.3202,1.3202
20260130,4,-0.0721,0.0641,1.6792,1.6792
20260131,4,-0.3973,0.0432,0.9996,0.9996
20260201,4,-0.4746,0.0721,0.8381,0.8381
20260202,4,-1.2581,0.056,-0.7994,-0.7994
20260203,4,-0.4736,0.0756,0.84,0.84
20260204,4,-0.8415,0.0701,0.0711,0.0711
20260205,4,-0.957,0.071,-0.1702,-0.1702
20260206,4,-0.7548,0.0633,0.2525,0.2525
20260207,4,-1.0012,0.0558,-0.2627,-0.2627
20260208,4,-1.4615,0.0647,-1.2246,-1.2246
20260209,4,-1.1922,0.0625,-0.6617,-0.6617
20260210,4,-0.6748,0.0464,0.4196,0.4196
20260211,4,-0.6666,0.0507,0.4367,0.4367
20260212,4,-0.5809,0.0661,0.6158,0.6158
20260213,4,-0.4757,0.0543,0.8358,0.8358
20260214,4,-0.8949,0.0501,-0.0404,-0.0404
20260215,4,-1.0426,0.0446,-0.349,-0.349
20260216,4,-0.9954,0.0745,-0.2505,-0.2505
20260217,4,-0.6056,0.0602,0.5642,0.5642
20260218,4,-0.8054,0.0634,0.1467,0.1467
20260219,4,-0.0792,0.0532,1.6644,1.6644
20260220,4,-0.405,0.0567,0.9836,0.9836
20260221,4,-0.6125,0.0386,0.5498,0.5498
20260222,4,-1.3181,0.0531,-0.9249,-0.9249
20260223,4,-2.1593,0.0485,-2.6829,-2.6829
20260224,4,-1.469,0.0775,-1.2404,-1.2404
20260225,4,-0.8818,0.1091,-0.0129,-0.0129
20260226,4,-0.588,0.0674,0.6011,0.6011
20260227,4,-0.4473,0.0486,0.8951,0.8951
20260228,4,-2.0274,0.1796,-2.4075,-2.4075
20260301,4,-2.073,0.0533,-2.5027,-2.5027
20260302,4,-0.4467,0.0499,0.8963,0.8963
20260303,4,-1.227,0.0569,-0.7345,-0.7345
20260304,4,-1.2698,0.0573,-0.8239,-0.8239
20260305,4,-0.3239,0.0516,1.153,1.153
20260306,4,-1.2111,0.0504,-0.7014,-0.7014
20260307,4,-1.4577,0.0624,-1.2165,-1.2165
20260308,4,-0.6186,0.0446,0.5371,0.5371
20260309,4,-1.3907,0.0372,-1.0766,-1.0766
20260310,4,-1.2846,0.0521,-0.8548,-0.8548
20260311,4,-1.2058,0.0617,-0.6902,-0.6902
20260312,4,-0.9789,0.0651,-0.2159,-0.2159
20260313,4,-0.6705,0.0606,0.4287,0.4287
20260314,4,-1.9273,0.0417,-2.1982,-2.1982
20260315,4,-1.4439,0.0522,-1.1879,-1.1879
20260316,4,-0.7131,0.0662,0.3395,0.3395
20260317,4,-0.937,0.0628,-0.1284,-0.1284
20260318,4,-0.7394,0.0578,0.2846,0.2846
20260319,4,-1.0641,0.0502,-0.3941,-0.3941
20260320,4,-0.6082,0.0517,0.5588,0.5588
20260321,4,-1.7231,0.0535,-1.7714,-1.7714
20260322,4,-1.6914,0.0343,-1.7051,-1.7051
20260323,4,-0.2494,0.0525,1.3088,1.3088
20260324,4,-1.221,0.059,-0.7219,-0.7219
20260325,4,-1.096,0.0666,-0.4607,-0.4607
20260326,4,-0.6527,0.057,0.4659,0.4659
20260327,4,-0.9957,0.0496,-0.2512,-0.2512
20260328,4,-1.8092,0.0536,-1.9512,-1.9512
20260329,4,-1.7175,0.056,-1.7596,-1.7596
20260330,4,-0.9158,0.0561,-0.0841,-0.0841
20260331,4,-0.8289,0.0462,0.0975,0.0975
20260401,4,-1.3328,0.0498,-0.9556,-0.9556
20260402,4,-1.2217,0.0626,-0.7235,-0.7235
20260403,4,-1.336,0.0755,-0.9624,-0.9624
20260404,4,-1.6247,0.053,-1.5657,-1.5657
20260405,4,-2.0081,0.0432,-2.367,-2.367
20260406,4,-0.8024,0.061,0.1528,0.1528
20260407,4,-1.1686,0.0489,-0.6125,-0.6125
20260408,4,-0.6245,0.0534,0.5248,0.5248
20260409,4,-0.9848,0.0476,-0.2283,-0.2283
20260410,4,-0.974,0.0385,-0.2056,-0.2056
20260411,4,-1.4711,0.0404,-1.2446,-1.2446
20260412,4,-0.915,0.0519,-0.0824,-0.0824
20260413,4,-0.3103,0.0473,1.1816,1.1816
20260414,4,-1.203,0.0525,-0.6843,-0.6843
20260415,4,-0.3129,0.0489,1.1761,1.1761
20260416,4,-1.7289,0.0549,-1.7836,-1.7836
20260417,4,-0.4297,0.0483,0.9319,0.9319
20260418,4,-1.077,0.0356,-0.4209,-0.4209
20260419,4,-1.7851,0.0372,-1.9008,-1.9008
20260420,4,-1.3578,0.0561,-1.0078,-1.0078
20260421,4,-0.7046,0.0518,0.3573,0.3573
20260422,4,-0.67,0.0481,0.4296,0.4296
20260423,4,-0.3945,0.054,1.0056,1.0056
20260424,4,-1.0752,0.0575,-0.4173,-0.4173
20260425,4,-1.3431,0.0498,-0.9771,-0.9771
20260426,4,-1.5823,0.0445,-1.4771,-1.4771
20260427,4,-0.5592,0.0506,0.6613,0.6613
20260428,4,-1.0252,0.0627,-0.3128,-0.3128
20260429,4,-0.4274,0.0631,0.9367,0.9367
20260430,4,-1.215,0.0526,-0.7095,-0.7095
20260501,4,-0.3988,0.0347,0.9965,0.9965
20260502,4,-0.9426,0.0333,-0.1401,-0.1401
20260503,4,-1.3969,0.0412,-1.0895,-1.0895
20260504,4,-0.4174,0.0496,0.9577,0.9577
20260505,4,-1.161,0.0526,-0.5966,-0.5966
20260506,4,-1.0549,0.0408,-0.3747,-0.3747
20260507,4,-0.5885,0.0418,0.6,0.6
20260508,4,-0.9761,0.036,-0.2102,-0.2102
20260509,4,-0.8682,0.0334,0.0155,0.0155
20260510,4,-1.2786,0.0365,-0.8424,-0.8424
20260511,4,-1.5091,0.0391,-1.3241,-1.3241
20260512,4,-1.5921,0.0561,-1.4976,-1.4976
20260513,4,-1.2442,0.0466,-0.7705,-0.7705
20260514,4,-1.2197,0.0669,-0.7193,-0.7193
20260515,4,-0.9566,0.0664,-0.1692,-0.1692
20260516,4,-0.326,0.0446,1.1487,1.1487
20260517,4,-2.0172,0.0524,-2.3861,-2.3861
20260518,4,-0.6228,0.0575,0.5283,0.5283
20260519,4,-0.8409,0.0433,0.0725,0.0725
20260520,4,-0.8427,0.047,0.0688,0.0688
20260521,4,-0.1455,0.0444,1.5258,1.5258
20260522,4,-1.0908,0.0731,-0.4497,-0.4497
20260523,4,-1.3686,0.0546,-1.0304,-1.0304
20260524,4,-1.1002,0.0881,-0.4695,-0.4695
20260525,4,-1.4006,0.071,-1.0973,-1.0973
20260526,4,-1.0136,0.0711,-0.2884,-0.2884
20260527,4,-0.2296,0.0593,1.35,1.35
20260528,4,-0.5441,0.0518,0.6929,0.6929
20260529,4,-1.6819,0.1149,-1.6852,-1.6852
20260530,4,-1.8883,0.0633,-2.1167,-2.1167
20260531,4,-1.3823,0.0569,-1.0592,-1.0592
20260601,4,-1.0702,0.0667,-0.4067,-0.4067
20260602,4,-2.1758,0.0888,-2.7175,-2.7175
20260603,4,-0.631,0.0673,0.5111,0.5111
20260604,4,-0.3287,0.0654,1.1431,1.1431
20260605,4,-0.6773,0.0567,0.4143,0.4143
20260606,4,-0.8996,0.0435,-0.0503,-0.0503
20260607,4,-0.6949,0.0587,0.3776,0.3776
20260608,4,-0.412,0.0554,0.9689,0.9689
20260609,4,-1.5486,0.0533,-1.4066,-1.4066
20260610,4,-0.9411,0.0575,-0.1369,-0.1369
20260611,4,-1.1294,0.0394,-0.5305,-0.5305
20260612,4,-1.0054,0.0471,-0.2713,-0.2713
20260613,4,-0.7216,0.0381,0.3218,0.3218
20260614,4,-0.9524,0.0542,-0.1606,-0.1606
20260615,4,-1.1107,0.0553,-0.4914,-0.4914
20260616,4,-1.1691,0.0588,-0.6135,-0.6135
20260617,4,-0.7427,0.0632,0.2777,0.2777
20260618,4,-0.7641,0.0746,0.233,0.233
20260619,4,-0.8293,0.0558,0.0967,0.0967
20260620,4,-0.5147,0.0451,0.7542,0.7542
20260621,4,-1.2563,0.0576,-0.7957,-0.7957
20260622,4,-1.1794,0.0636,-0.6349,-0.6349
20260623,4,-0.0743,0.0653,1.6747,1.6747
20260624,4,-0.3236,0.0572,1.1537,1.1537
20260625,4,-0.5556,0.0497,0.6688,0.6688
20260626,4,-0.3873,0.0481,1.0206,1.0206
20260627,4,-0.8941,0.0396,-0.0387,-0.0387
20260628,4,-1.7925,0.0567,-1.9164,-1.9164
20260629,4,-0.2872,0.0649,1.2298,1.2298
20260630,4,-1.091,0.0896,-0.4501,-0.4501
20260705,4,-0.8863,0.0442,-0.0224,-0.0224
20260706,4,-0.6854,0.0766,0.3974,0.3974
20260707,4,-0.5282,0.0662,0.7261,0.7261
20260708,4,-0.0257,0.0516,1.7762,1.7762
20260709,4,-0.1937,0.0638,1.425,1.425
20260710,4,-0.8251,0.0492,0.1055,0.1055
20260711,4,-1.5311,0.0396,-1.37,-1.37
20260712,4,-0.5133,0.0461,0.7572,0.7572
20260713,4,-0.8239,0.0816,0.108,0.108
20260714,4,-0.425,0.0552,0.9418,0.9418
20260715,4,-0.9452,0.0508,-0.1455,-0.1455
20260716,4,-0.128,0.0551,1.5625,1.5625
20260717,4,-1.0137,0.0522,-0.2887,-0.2887
20260718,4,-1.6352,0.0527,-1.5876,-1.5876
20260719,4,-1.2274,0.063,-0.7353,-0.7353
20260720,4,-0.8777,0.0573,-0.0045,-0.0045
20260721,4,-0.3468,0.0508,1.1051,1.1051
20260722,4,-0.7017,0.0493,0.3634,0.3634
20260723,4,-0.3548,0.0493,1.0884,1.0884
20260724,4,-0.9327,0.042,-0.1194,-0.1194
20260725,4,-0.8715,0.0355,0.0086,0.0086
20260726,4,-1.2717,0.0484,-0.8279,-0.8279
20260727,4,-0.7664,0.0649,0.2283,0.2283
20260728,4,-0.8529,0.0544,0.0474,0.0474
20260729,4,-0.2363,0.0693,1.3362,1.3362
20260730,4,-0.5382,0.072,0.7051,0.7051
20260731,4,-1.2481,0.06,-0.7785,-0.7785
20260801,4,-1.1985,0.0472,-0.6748,-0.6748
20260802,4,-1.6817,0.0395,-1.6847,-1.6847
20260803,4,-0.9776,0.0464,-0.2132,-0.2132
20260804,4,-1.0776,0.0509,-0.4222,-0.4222
20260805,4,-1.5588,0.0437,-1.4279,-1.4279
20260806,4,-1.1737,0.0567,-0.623,-0.623
20260807,4,-0.5975,0.0606,0.5813,0.5813
20260808,4,-1.5745,0.0498,-1.4607,-1.4607
20260809,4,-1.1538,0.0604,-0.5815,-0.5815
20260810,4,-0.7581,0.049,0.2456,0.2456
20260811,4,-1.3138,0.0412,-0.916,-0.916
20260812,4,-0.6798,0.0511,0.4091,0.4091
20260813,4,-0.6405,0.049,0.4913,0.4913
20260814,4,-0.7302,0.0441,0.3037,0.3037
20260815,4,-1.1341,0.0356,-0.5403,-0.5403
20260816,4,-1.1669,0.0544,-0.6088,-0.6088
20260817,4,-0.4971,0.0512,0.7911,0.7911
20260818,4,-1.7128,0.0491,-1.7498,-1.7498
20260819,4,-1.5096,0.042,-1.3251,-1.3251
20260820,4,-0.9628,0.0558,-0.1823,-0.1823
20260821,4,-0.5851,0.0527,0.6071,0.6071
20260822,4,-0.4806,0.0425,0.8256,0.8256
20260823,4,-1.7571,0.0387,-1.8424,-1.8424
20260824,4,-0.8341,0.0514,0.0867,0.0867
20260825,4,-0.8731,0.0526,0.0051,0.0051
20260826,4,-0.0751,0.058,1.6731,1.6731
20260827,4,-1.0637,0.0522,-0.3931,-0.3931
20260828,4,-0.9503,0.0408,-0.1562,-0.1562
